Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
DENA0001942,"CONSOLIDATED NUCLEAR SECURITY, LLC",2025-07-29,11110433.53,DENA0001942,TN,OAK RIDGE,37830,ANDERSON,M1JZ,OPERATION OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
DENA0001942,"CONSOLIDATED NUCLEAR SECURITY, LLC",2025-07-29,-5786.66,DENA0001942,TN,OAK RIDGE,37830,ANDERSON,M1JZ,OPERATION OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89503225PWA000551,"KIJERO, LLC",2025-07-29,79200.0,89503225PWA000551,CA,MORGAN HILL,95037,SANTA CLARA,5975,ELECTRICAL HARDWARE AND SUPPLIES,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,,,,,False,False
89233122FNA400406,CHENEGA PROFESSIONAL & TECHNICAL SERVICES LLC,2025-07-28,420094.0,89233122FNA400406,NM,KIRTLAND AFB,87117,BERNALILLO,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243125PSC000373,"THE BOARDROOM, LLC",2025-07-28,17640.0,89243125PSC000373,AK,ANCHORAGE,99501,ANCHORAGE,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,531190,LESSORS OF OTHER REAL ESTATE PROPERTY,,,,,False,False
DEEM0003733,SWIFT & STALEY INC.,2025-07-28,2129055.05,DEEM0003733,KY,KEVIL,42053,MCCRACKEN,S216,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89243224CNE000035,NORTH WIND GENERAL CONTRACTORS LLC,2025-07-28,0.0,89243224CNE000035,ID,IDAHO FALLS,83402,BONNEVILLE,J035,MAINT/REPAIR/REBUILD OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,,,,,False,False
89303725PEM000312,"RESEARCH ELECTRONICS INTERNATIONAL, L.L.C.",2025-07-28,15595.0,89303725PEM000312,SC,AIKEN,29803,AIKEN,6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,,,,,False,False
89303924FEM400053,"CENTRAL PLATEAU CLEANUP COMPANY, LLC",2025-07-28,44164637.61,89303924FEM400053,WA,RICHLAND,99352,BENTON,Z1PD,MAINTENANCE OF WASTE TREATMENT AND STORAGE FACILITIES,562910,REMEDIATION SERVICES,,,,,False,False
89303924FEM400053,"CENTRAL PLATEAU CLEANUP COMPANY, LLC",2025-07-28,0.0,89303924FEM400053,WA,RICHLAND,99352,BENTON,Z1PD,MAINTENANCE OF WASTE TREATMENT AND STORAGE FACILITIES,562910,REMEDIATION SERVICES,,,,,False,False
89233125PNA000205,"MEDALS OF AMERICA, LTD.",2025-07-28,14152.5,89233125PNA000205,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,8345,FLAGS AND PENNANTS,459999,ALL OTHER MISCELLANEOUS RETAILERS,,,,,False,False
89233125PNA000206,"POLITICO, LLC",2025-07-28,17790.0,89233125PNA000206,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,B554,SPECIAL STUDIES/ANALYSIS- ACQUISITION POLICY/PROCEDURES,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,,,,,False,False
89303718CEM000002,"CHEROKEE FEDERAL SOLUTIONS, L.L.C.",2025-07-28,-151376.22,89303718CEM000002,SC,AIKEN,29802,AIKEN,R699,SUPPORT- ADMINISTRATIVE: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89243225FNE400202,COLOSSAL CONTRACTING LLC,2025-07-28,195011.0,89243225FNE400202,ID,IDAHO FALLS,83415,BONNEVILLE,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233125FNA000175,PARSONS GOVERNMENT SERVICES INC.,2025-07-28,5650000.0,89233125FNA000175,VA,CENTREVILLE,20120,FAIRFAX,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
DEAC0206CH11357,"UCHICAGO ARGONNE, LLC",2025-07-28,63371420.23,DEAC0206CH11357,IL,LEMONT,60439,DUPAGE,M181,OPER OF GOVT R&D GOCO FACILITIES,541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",,,,,False,False
DEAC0206CH11357,"UCHICAGO ARGONNE, LLC",2025-07-28,2893555.73,DEAC0206CH11357,IL,LEMONT,60439,DUPAGE,M181,OPER OF GOVT R&D GOCO FACILITIES,541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",,,,,False,False
89603023C0002,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,2025-07-28,260433.33,89603023C0002,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,V229,TRANSPORT/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUIT: PURCH OF TRANSIT/PUBLIC TRANSPORT FARE MEDIA,485111,MIXED MODE TRANSIT SYSTEMS,,,,,False,False
89503023FWA400729,ALLIUM US HOLDING LLC,2025-07-28,0.0,89503023FWA400729,CO,DENVER,80228,JEFFERSON,7630,NEWSPAPERS AND PERIODICALS,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,,,,,False,False
89303324FEM400402,"HANFORD TANK WASTE OPERATIONS & CLOSURE, LLC",2025-07-28,-1500000.0,89303324FEM400402,WA,RICHLAND,99352,BENTON,M1PD,OPERATION OF WASTE TREATMENT AND STORAGE FACILITIES,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,,,,,False,False
89503024FWA400956,CARAHSOFT TECHNOLOGY CORP,2025-07-28,0.0,89503024FWA400956,CO,LAKEWOOD,80228,JEFFERSON,5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,511210,SOFTWARE PUBLISHERS,,,,,False,False
89303022FMA400474,SEVENTH SENSE CONSULTING LLC,2025-07-28,-51410.25,89303022FMA400474,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89233024CNR000055,"MELWOOD HORTICULTURAL TRAINING CENTER, INC.",2025-07-28,1278.16,89233024CNR000055,DC,WASHINGTON NAVY YARD,20376,DISTRICT OF COLUMBIA,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,561720,JANITORIAL SERVICES,,,,,False,False
89603023F0100,ECCO SELECT CORPORATION,2025-07-28,486879.75,89603023F0100,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89503425FWA401730,SOFTWARE INFORMATION RESOURCE CORP.,2025-07-28,-34397.15,89503425FWA401730,VA,MCLEAN,22102,FAIRFAX,5340,"HARDWARE, COMMERCIAL",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
DESC0012704,BROOKHAVEN SCIENCE ASSOCIATES LLC,2025-07-28,3877095.49,DESC0012704,NY,UPTON,11973,SUFFOLK,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
DESC0012704,BROOKHAVEN SCIENCE ASSOCIATES LLC,2025-07-28,3029870.0,DESC0012704,NY,UPTON,11973,SUFFOLK,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
89303025FGC400006,CLIFFORD CHANCE US LLP,2025-07-28,119950.0,89303025FGC400006,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R418,SUPPORT- PROFESSIONAL: LEGAL,541110,OFFICES OF LAWYERS,,,,,False,False
89303925FEM000372,ABT GLOBAL LLC,2025-07-28,130460.7,89303925FEM000372,WA,RICHLAND,99354,BENTON,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303323FEM400385,"NORTH WIND SITE SERVICES, LLC",2025-07-28,0.0,89303323FEM400385,NY,SCHENECTADY,12309,SCHENECTADY,F108,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL REMEDIATION,562910,REMEDIATION SERVICES,,,,,False,False
DESC0012704,BROOKHAVEN SCIENCE ASSOCIATES LLC,2025-07-28,81250872.22,DESC0012704,NY,UPTON,11973,SUFFOLK,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
89503625PSW000257,AANTILIA LLC,2025-07-28,0.0,89503625PSW000257,MO,NIXA,65714,CHRISTIAN,2540,VEHICULAR FURNITURE AND ACCESSORIES,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",,,,,False,False
89243325PFE000909,"IXRF, INC.",2025-07-28,10200.0,89243325PFE000909,PA,PITTSBURGH,15236,ALLEGHENY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
89603024F0079,EBSCO INDUSTRIES INC,2025-07-28,0.0,89603024F0079,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7630,NEWSPAPERS AND PERIODICALS,511120,PERIODICAL PUBLISHERS,,,,,False,False
DEAC0209CH11466,THE TRUSTEES OF PRINCETON UNIVERSITY,2025-07-28,0.0,DEAC0209CH11466,NJ,PLAINSBORO,08536,MIDDLESEX,M181,OPER OF GOVT R&D GOCO FACILITIES,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,,,False,False
DEAC0209CH11466,THE TRUSTEES OF PRINCETON UNIVERSITY,2025-07-28,37600860.56,DEAC0209CH11466,NJ,PLAINSBORO,08536,MIDDLESEX,M181,OPER OF GOVT R&D GOCO FACILITIES,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,,,False,False
89503023FWA400776,"V3GATE, LLC",2025-07-28,0.0,89503023FWA400776,CO,DENVER,80228,JEFFERSON,7G21,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303722FEM400210,"SAVANNAH RIVER MISSION COMPLETION, LLC",2025-07-28,2464000.0,89303722FEM400210,SC,AIKEN,29802,AIKEN,R499,SUPPORT- PROFESSIONAL: OTHER,562910,REMEDIATION SERVICES,,,,,False,False
89243325FFE400701,"DH TECHNOLOGIES, INC.",2025-07-28,37211.95,89243325FFE400701,WV,MORGANTOWN,26505,MONONGALIA,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243424FEE400354,IVORY CLOUD LLC,2025-07-28,1750000.0,89243424FEE400354,MD,ROCKVILLE,20852,MONTGOMERY,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
89503325PWA000390,DOUGLASS TRUCK BODIES INC,2025-07-28,56484.81,89503325PWA000390,CA,BAKERSFIELD,93301,KERN,3830,TRUCK AND TRACTOR ATTACHMENTS,336211,MOTOR VEHICLE BODY MANUFACTURING,,,,,False,False
89503025PWA000465,ELECTRICAL TRAINING ALLIANCE,2025-07-28,0.0,89503025PWA000465,MD,BOWIE,20715,PRINCE GEORGES,U009,EDUCATION/TRAINING- GENERAL,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,,,,,False,False
89503122FWA000080,"VEGETATION MANAGEMENT WEST, L.P.",2025-07-28,0.0,89503122FWA000080,AZ,PHOENIX,85009,MARICOPA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89503121FWA000073,"VEGETATION MANAGEMENT WEST, L.P.",2025-07-28,0.0,89503121FWA000073,AZ,PHOENIX,85009,MARICOPA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89503121FWA000047,"VEGETATION MANAGEMENT WEST, L.P.",2025-07-28,-5305.59,89503121FWA000047,AZ,PHOENIX,85009,MARICOPA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89503424CWA000072,EAST COAST POWERLINE LLC,2025-07-28,0.0,89503424CWA000072,IA,CRESTON,50801,UNION,Z1PZ,MAINTENANCE OF OTHER NON-BUILDING FACILITIES,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,,,,,False,False
89233224CNA000004,"PANTEXAS DETERRENCE, LLC",2025-07-28,20341384.79,89233224CNA000004,TX,AMARILLO,79120,POTTER,M1JZ,OPERATION OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89603024F0064,"NEW TECH SOLUTIONS, INC.",2025-07-28,128472.05,89603024F0064,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7B22,IT AND TELECOM - COMPUTE: SERVERS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503024FWA400945,UNITED PARCEL SERVICE CO.,2025-07-28,20000.0,89503024FWA400945,CO,LAKEWOOD,80228,JEFFERSON,R604,SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION,492110,COURIERS AND EXPRESS DELIVERY SERVICES,,,,,False,False
89303524CEM000016,MANAGEMENT SOLUTIONS LLC,2025-07-28,31151.62,89303524CEM000016,TN,OAK RIDGE,37830,ANDERSON,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
89303025PGC000026,WEST PUBLISHING CORPORATION,2025-07-28,159078.0,89303025PGC000026,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,519290,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,,,,,False,False
DEAC3010CC40017,FLUOR-BWXT PORTSMOUTH LLC,2025-07-28,36116987.0,DEAC3010CC40017,OH,PIKETON,45661,PIKE,P500,SALVAGE- DEMOLITION OF STRUCTURES/FACILITIES (OTHER THAN BUILDINGS),562910,REMEDIATION SERVICES,,,,,False,False
89503425PWA002095,ENERGY BY NATIVE AMERICAN DESIGN CORP,2025-07-28,10533.5,89503425PWA002095,OK,OKLAHOMA CITY,73160,CLEVELAND,5340,"HARDWARE, COMMERCIAL",335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,,,,,False,False
89503023FWA400722,"VERTOSOFT, LLC",2025-07-28,0.0,89503023FWA400722,CO,DENVER,80228,JEFFERSON,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",,,,,False,False
89303523FEM400032,UNITED CLEANUP OAK RIDGE LLC,2025-07-28,0.0,89303523FEM400032,TN,OAK RIDGE,37830,ANDERSON,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
89303023FIM000096,"EVOKE RESEARCH AND CONSULTING, LLC",2025-07-28,45526.73,89303023FIM000096,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303025PIE000008,"THE BOARDROOM, LLC",2025-07-25,16800.0,89303025PIE000008,AK,ANCHORAGE,99501,ANCHORAGE,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,531190,LESSORS OF OTHER REAL ESTATE PROPERTY,,,,,False,False
89233123CNA000305,NAC INTERNATIONAL INC.,2025-07-25,728070.0,89233123CNA000305,GA,PEACHTREE CORNERS,30092,FULTON,1190,"SPECIALIZED TEST AND HANDLING EQUIPMENT, NUCLEAR ORDNANCE",484230,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE",,,,,False,False
DEAC3608GO28308,"ALLIANCE FOR SUSTAINABLE ENERGY, LLC",2025-07-25,1638756.76,DEAC3608GO28308,CO,LAKEWOOD,80401,JEFFERSON,M181,OPER OF GOVT R&D GOCO FACILITIES,541711,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY,,,,,False,False
89503425PWA002092,GEORGES SANITATION INC,2025-07-25,8100.0,89503425PWA002092,SD,WATERTOWN,57201,CODINGTON,S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,562111,SOLID WASTE COLLECTION,,,,,False,False
DEAC0205CH11231,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,2025-07-25,4992885.29,DEAC0205CH11231,CA,BERKELEY,94720,ALAMEDA,M181,OPER OF GOVT R&D GOCO FACILITIES,541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",,,,,False,False
DEAC0205CH11231,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,2025-07-25,54340457.0,DEAC0205CH11231,CA,BERKELEY,94720,ALAMEDA,M181,OPER OF GOVT R&D GOCO FACILITIES,541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",,,,,False,False
89303925FEM000373,ATTAINX INC.,2025-07-25,212121.6,89303925FEM000373,WA,RICHLAND,99352,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
89603022F0056,CARAHSOFT TECHNOLOGY CORP,2025-07-25,157151.25,89603022F0056,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,DJ01,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),511210,SOFTWARE PUBLISHERS,,,,,False,False
89303020FCF000013,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2025-07-25,105000.0,89303020FCF000013,VA,FALLS CHURCH,22042,FAIRFAX,D308,IT AND TELECOM- PROGRAMMING,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303020FCF000012,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2025-07-25,436222.55,89303020FCF000012,VA,FALLS CHURCH,22042,FAIRFAX,D308,IT AND TELECOM- PROGRAMMING,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243323CFE000075,"KEYLOGIC, LLC",2025-07-25,613622.0,89243323CFE000075,WV,MORGANTOWN,26505,MONONGALIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303020FCF000016,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2025-07-25,179900.0,89303020FCF000016,VA,FALLS CHURCH,22042,FAIRFAX,D308,IT AND TELECOM- PROGRAMMING,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243221FNE400061,ALLEGHENY SCIENCE & TECHNOLOGY CORPORATION,2025-07-25,231751.15,89243221FNE400061,ID,IDAHO FALLS,83402,BONNEVILLE,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541330,ENGINEERING SERVICES,,,,,False,False
89303024FED400012,BCS LLC,2025-07-25,-68715.28,89303024FED400012,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303024CSE000001,SPEARS CONSULTING GROUP LLC,2025-07-25,-529965.84,89303024CSE000001,LA,NEW ORLEANS,70112,ORLEANS,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,,,,,False,False
89243225FNE400201,METGREEN SOLUTIONS INC,2025-07-25,59376.0,89243225FNE400201,ID,IDAHO FALLS,83415,BONNEVILLE,7C20,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233122FNA000102,THE BUILDING PEOPLE LLC,2025-07-25,136297.0,89233122FNA000102,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243324PFE000809,"BIO-LOGIC USA, LLC",2025-07-25,0.0,89243324PFE000809,TN,KNOXVILLE,37923,KNOX,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
89243125FSC400786,"IRON BOW TECHNOLOGIES, LLC",2025-07-25,11815.37,89243125FSC400786,TN,OAK RIDGE,37830,ANDERSON,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303023FIG000031,COHNREZNICK LLP,2025-07-25,0.0,89303023FIG000031,NY,NEW YORK,10019,NEW YORK,R704,SUPPORT- MANAGEMENT: AUDITING,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,,,,,False,False
89233122FNA000102,THE BUILDING PEOPLE LLC,2025-07-25,1665591.47,89233122FNA000102,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243325PFE000905,"OXFORD INSTRUMENTS AMERICA, INC.",2025-07-25,189640.0,89243325PFE000905,WV,MORGANTOWN,26505,MONONGALIA,7E21,IT AND TELECOM - MOBILE DEVICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
89303925FEM000374,CORPORATE ALLOCATION SERVICES INC,2025-07-25,200687.6,89303925FEM000374,WA,RICHLAND,99352,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243125FSC400785,"AFFIGENT, LLC",2025-07-25,16679.15,89243125FSC400785,TN,OAK RIDGE,37830,ANDERSON,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503122FWA400379,CIVIL DESIGN & ENGINEERING INC,2025-07-25,0.0,89503122FWA400379,AZ,PHOENIX,85009,MARICOPA,C214,ARCHITECT AND ENGINEERING- GENERAL: MANAGEMENT ENGINEERING,541330,ENGINEERING SERVICES,,,,,False,False
89603022F0010,"LUMEN TECHNOLOGIES GOVERNMENT SOLUTIONS, INC.",2025-07-25,25140.0,89603022F0010,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517110,WIRED TELECOMMUNICATIONS CARRIERS,,,,,False,False
89243319CFE000029,RGL INC.,2025-07-25,-1770.32,89243319CFE000029,WV,MORGANTOWN,26507,MONONGALIA,S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,562111,SOLID WASTE COLLECTION,,,,,False,False
89303023PED000053,ILLUME ADVISING LLC,2025-07-25,-108535.0,89303023PED000053,WI,MADISON,53711,DANE,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
89603025F0045,STERLING COMPUTERS CORPORATION,2025-07-25,31659.19,89603025F0045,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503324PWA000323,FIS CAPITAL MARKETS US LLC,2025-07-25,31500.0,89503324PWA000323,CA,FOLSOM,95630,SACRAMENTO,7690,MISCELLANEOUS PRINTED MATTER,513120,PERIODICAL PUBLISHERS,,,,,False,False
89303024CCR000008,ELLOS GLOBAL LLC,2025-07-25,0.0,89303024CCR000008,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303023FCF000031,GUIDEHOUSE INC.,2025-07-24,-757040.49,89303023FCF000031,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89233122FNA400443,"HARKCON, INC.",2025-07-24,56728.46,89233122FNA400443,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303021CLP000012,"POLITICO, LLC",2025-07-24,0.0,89303021CLP000012,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7630,NEWSPAPERS AND PERIODICALS,511110,NEWSPAPER PUBLISHERS,,,,,False,False
89303024PGC000024,"POLITICO, LLC",2025-07-24,0.0,89303024PGC000024,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,T099,PHOTO/MAP/PRINT/PUBLICATION- OTHER,513120,PERIODICAL PUBLISHERS,,,,,False,False
