Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
89303022FIM000087,ERNST & YOUNG LLP,2025-12-11,1220000.0,89303022FIM000087,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,,,,,False,False
89233123CNA000303,THE BOEING COMPANY,2025-12-11,493732.0,89233123CNA000303,WA,SEATTLE,98124,KING,1510,"AIRCRAFT, FIXED WING",336411,AIRCRAFT MANUFACTURING,,,,,False,False
89303019CHC000003,C & S TYL INC.,2025-12-11,-25172.17,89303019CHC000003,GA,STOCKBRIDGE,30281,HENRY,R699,SUPPORT- ADMINISTRATIVE: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89233124PNA000177,SAE INTERNATIONAL,2025-12-11,13105.0,89233124PNA000177,PA,WARRENDALE,15086,ALLEGHENY,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,513210,SOFTWARE PUBLISHERS,,,,,False,False
89233124CNA000378,"AMERIND, INC.",2025-12-11,0.0,89233124CNA000378,TN,OAK RIDGE,37830,ANDERSON,C1GZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER WAREHOUSE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
89303025PMA000346,PEELE INC,2025-12-11,0.0,89303025PMA000346,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,Z1AA,MAINTENANCE OF OFFICE BUILDINGS,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,,,,,False,False
89503026FWA401107,VETERAN TECHNOLOGY PARTNERS LLC,2025-12-11,136042.2,89503026FWA401107,CO,LAKEWOOD,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303025CAU000029,GLOBAL ENGINEERING & TECHNOLOGY INC,2025-12-11,0.0,89303025CAU000029,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89603024F0071,"ABACO STRATEGY, LLC",2025-12-11,1085161.57,89603024F0071,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89233018CNR000004,"FLUOR MARINE PROPULSION, LLC",2025-12-11,432000.0,89233018CNR000004,PA,WEST MIFFLIN,15122,ALLEGHENY,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
89233122FNA400443,"HARKCON, INC.",2025-12-11,664227.99,89233122FNA400443,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89503322CWA000027,AMT DIVERSIFIED CONSTRUCTION,2025-12-11,0.0,89503322CWA000027,CA,LIVERMORE,94550,ALAMEDA,Y1NZ,CONSTRUCTION OF OTHER UTILITIES,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,,,,,False,False
89303322CEM000095,"EDWARD HOLMES, INC.",2025-12-11,80000.0,89303322CEM000095,KY,LEXINGTON,40507,FAYETTE,R708,SUPPORT- MANAGEMENT: PUBLIC RELATIONS,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
89233125CNA000401,ANALEX CORPORATION,2025-12-11,0.0,89233125CNA000401,VA,HERNDON,20170,FAIRFAX,R699,SUPPORT- ADMINISTRATIVE: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89303926FEM000379,COHNREZNICK LLP,2025-12-11,175086.52,89303926FEM000379,WA,RICHLAND,99354,BENTON,R704,SUPPORT- MANAGEMENT: AUDITING,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,,,,,False,False
89303325FEM400439,BLUEPATH LABS LLC,2025-12-11,260000.0,89303325FEM400439,DC,WASHINGTON,20037,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89303323FEM400320,BLUEPATH LABS LLC,2025-12-11,17504.0,89303323FEM400320,DC,WASHINGTON,20037,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89303722FEM400210,"SAVANNAH RIVER MISSION COMPLETION, LLC",2025-12-11,18798750.0,89303722FEM400210,SC,AIKEN,29802,AIKEN,R499,SUPPORT- PROFESSIONAL: OTHER,562910,REMEDIATION SERVICES,,,,,False,False
89233124CNA000349,"YULISTA SOLUTIONS, LLC",2025-12-11,2001372.0,89233124CNA000349,NM,ALBUQUERQUE,87185,BERNALILLO,J015,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,,,,,False,False
89233123FNA400554,"THUNDERCAT TECHNOLOGY, LLC",2025-12-11,0.0,89233123FNA400554,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303722FEM400226,S & K LOGISTICS SERVICES LLC,2025-12-11,34137.6,89303722FEM400226,SC,AIKEN,29802,AIKEN,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303024CMA000119,ALEXTON INCORPORATED,2025-12-11,95000.0,89303024CMA000119,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R602,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,492110,COURIERS AND EXPRESS DELIVERY SERVICES,,,,,False,False
89303024CMA000102,ALEXTON INCORPORATED,2025-12-11,55000.0,89303024CMA000102,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,561410,DOCUMENT PREPARATION SERVICES,,,,,False,False
89303924FEM400056,"ROSS & ASSOCIATES ENVIRONMENTAL CONSULTING, LTD.",2025-12-11,0.0,89303924FEM400056,WA,RICHLAND,99354,BENTON,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303025FET400037,DECK PRISM LLC,2025-12-11,0.0,89303025FET400037,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
89303324FEM400420,"APTIM FEDERAL SERVICES, LLC",2025-12-11,0.0,,NY,,,,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
89233126FNA400750,TECHSOURCE INC,2025-12-11,700000.0,89233126FNA400750,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89243424FEE000418,"RACK-WILDNER & REESE, INC.",2025-12-11,0.0,89243424FEE000418,PA,PITTSBURGH,15203,ALLEGHENY,R699,SUPPORT- ADMINISTRATIVE: OTHER,541820,PUBLIC RELATIONS AGENCIES,,,,,False,False
89303025FIM000177,AUTONOMIC INTEGRA LLC,2025-12-11,180000.0,89303025FIM000177,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303026PCR000008,BLOOMBERG LP,2025-12-11,28320.0,89303026PCR000008,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,519290,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,,,,,False,False
89303022FEI400111,THE EFFICIENCY GROUP LLC,2025-12-11,75000.0,89303022FEI400111,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R799,SUPPORT- MANAGEMENT: OTHER,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,,,,,False,False
89503226FWA000199,CIVIL DESIGN & ENGINEERING INC,2025-12-11,8325.1,89503226FWA000199,MT,HARDIN,59034,BIG HORN,R499,SUPPORT- PROFESSIONAL: OTHER,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
DEAC0200DP00229,WESTINGHOUSE GOVERNMENT SERVICES LLC,2025-12-11,0.0,DEAC0200DP00229,PA,MADISON,15663,WESTMORELAND,4470,NUCLEAR REACTORS,334517,IRRADIATION APPARATUS MANUFACTURING,,,,,False,False
89503026FWA401111,"4 STAR TECHNOLOGIES, INC.",2025-12-11,85729.77,89503026FWA401111,CO,LAKEWOOD,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503324PWA000342,CHRISTOPHER PAYNE,2025-12-11,0.0,89503324PWA000342,CA,FOLSOM,95630,SACRAMENTO,U009,EDUCATION/TRAINING- GENERAL,611519,OTHER TECHNICAL AND TRADE SCHOOLS,,,,,False,False
89233124CNA000384,GRAHAM INC.,2025-12-11,30000.0,89233124CNA000384,FL,ORLANDO,32839,ORANGE,R615,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,561611,INVESTIGATION AND PERSONAL BACKGROUND CHECK SERVICES,,,,,False,False
89233123FNA400535,"BWXT NUCLEAR OPERATIONS GROUP, INC.",2025-12-11,0.0,89233123FNA400535,VA,LYNCHBURG,24505,LYNCHBURG CITY,F999,OTHER ENVIRONMENTAL SERVICES,325180,OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,,,,,False,False
89243124CSC000172,S & K FEDERAL SERVICES LLC,2025-12-11,22493.64,89243124CSC000172,TN,OAK RIDGE,37830,ANDERSON,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
89303024FIM000137,ACCENTURE FEDERAL SERVICES LLC,2025-12-11,228000.0,89303024FIM000137,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303022FIM000081,ACCENTURE FEDERAL SERVICES LLC,2025-12-11,313435.17,89303022FIM000081,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303023FIM000115,ACCENTURE FEDERAL SERVICES LLC,2025-12-11,360000.0,89303023FIM000115,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303019FET000003,BOOZ ALLEN HAMILTON INC,2025-12-11,200000.0,89303019FET000003,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
89303024FIM000140,ACCENTURE FEDERAL SERVICES LLC,2025-12-11,178221.12,89303024FIM000140,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303024FIM000138,ACCENTURE FEDERAL SERVICES LLC,2025-12-11,38750.8,89303024FIM000138,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303923FEM000206,ATTAINX INC.,2025-12-10,22366.5,89303923FEM000206,WA,RICHLAND,99354,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89603024F0011,"COUNTERTRADE PRODUCTS, INC.",2025-12-10,175903.83,89603024F0011,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),334111,ELECTRONIC COMPUTER MANUFACTURING,,,,,False,False
89233125FNA400660,COGENT SECURITY CONSULTING LLC,2025-12-10,0.0,89233125FNA400660,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243122FSC400373,ARCHETYPE I LLC,2025-12-10,180000.0,89243122FSC400373,MD,GERMANTOWN,20874,MONTGOMERY,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303923FEM000201,STREET LEGAL INDUSTRIES LLC,2025-12-10,35000.0,89303923FEM000201,WA,RICHLAND,99354,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303525CEM000018,STREET LEGAL INDUSTRIES LLC,2025-12-10,713805.61,89303525CEM000018,TN,OAK RIDGE,37830,ANDERSON,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243325FFE400730,AKIMA FACILITIES OPERATIONS LLC,2025-12-10,0.0,89243325FFE400730,OR,ALBANY,97321,LINN,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
89243325PFE000829,"NOR LABS, INC.",2025-12-10,0.0,89243325PFE000829,MD,COLUMBIA,21046,HOWARD,7J20,IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
DERL0603RL14608,DBM INC,2025-12-10,56999.64,DERL0603RL14608,WA,RICHLAND,99354,BENTON,X111,LEASE/RENTAL OF OFFICE BUILDINGS,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),,,,,False,False
89603026P0001,"ICE DATA, LP",2025-12-10,158427.48,89603026P0001,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7C20,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),523210,SECURITIES AND COMMODITY EXCHANGES,,,,,False,False
89233125FNA400668,"HARKCON, INC.",2025-12-10,0.0,89233125FNA400668,NM,ALBUQUERQUE,87116,BERNALILLO,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303925FEM000354,SALMON GROUP INC,2025-12-10,166752.0,89303925FEM000354,WA,RICHLAND,99354,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233123FNA000129,RICOH USA INC,2025-12-10,41876.51,89233123FNA000129,NM,KIRTLAND AFB,87117,BERNALILLO,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333244,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,,,,,False,False
89303022FIM000092,AMVET TECHNOLOGIES LLC,2025-12-10,670542.29,89303022FIM000092,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503425PWA002140,MARY HELEN PARKEY,2025-12-10,0.0,89503425PWA002140,MT,BILLINGS,59107,YELLOWSTONE,5910,CAPACITORS,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,,,,,False,False
89243323CFE000074,KBC ENERGY SOLUTIONS LLC,2025-12-10,288728.0,89243323CFE000074,WV,MORGANTOWN,26505,MONONGALIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303721FEM400157,S & K LOGISTICS SERVICES LLC,2025-12-10,44965.42,89303721FEM400157,SC,AIKEN,29802,AIKEN,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303026FTT000015,BLOOMBERG FINANCE LP,2025-12-10,37710.0,89303026FTT000015,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,513210,SOFTWARE PUBLISHERS,,,,,False,False
89233124CNA000331,DECK PRISM LLC,2025-12-10,1188167.0,89233124CNA000331,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89233121FNA400375,TECHSOURCE INC,2025-12-10,918315.5,89233121FNA400375,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303019FMA400211,TECHSOURCE INC,2025-12-10,0.0,89303019FMA400211,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89303022FEI400123,CONVISO-V LLC,2025-12-10,0.0,89303022FEI400123,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303019FMA400212,TECHNOMICS INC,2025-12-10,0.0,89303019FMA400212,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89303024CMA000118,PHIGENICS LLC,2025-12-10,-98530.0,89303024CMA000118,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303924FEM000283,CAMEO CONSULTING GROUP LLC,2025-12-10,208275.6,89303924FEM000283,WA,RICHLAND,99352,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243123FSC400488,"PROFESSIONAL PROJECT SERVICES, INC.",2025-12-10,0.0,89243123FSC400488,TN,OAK RIDGE,37830,ANDERSON,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89303026FIA400003,S&P GLOBAL LIMITED,2025-12-10,10386.09,89303026FIA400003,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R799,SUPPORT- MANAGEMENT: OTHER,513210,SOFTWARE PUBLISHERS,,,,,False,False
89243318CFE000003,"LEIDOS, INC.",2025-12-10,100.0,89243318CFE000003,WV,MORGANTOWN,26507,MONONGALIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
89303025FIM000176,AUTONOMIC INTEGRA LLC,2025-12-10,40000.0,89303025FIM000176,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89233123CNA000312,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,2025-12-10,0.0,89233123CNA000312,MD,LAUREL,20723,HOWARD,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541713,RESEARCH AND DEVELOPMENT IN NANOTECHNOLOGY,,,,,False,False
89303019FMA400201,LONGENECKER & ASSOCIATES INC,2025-12-10,0.0,89303019FMA400201,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89303925CEM000052,"PERFORMANCE EDGE, LLC",2025-12-10,0.0,89303925CEM000052,WA,RICHLAND,99352,BENTON,1140,NUCLEAR COMPONENTS,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
89503226FWA000203,CIVIL DESIGN & ENGINEERING INC,2025-12-10,102751.6,89503226FWA000203,CO,LOVELAND,80537,LARIMER,R499,SUPPORT- PROFESSIONAL: OTHER,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
DEDT0005713,"JOHNSON CONTROLS GOVERNMENT SYSTEMS, LLC",2025-12-10,0.0,DEDT0005713,WI,MILWAUKEE,53202,MILWAUKEE,B540,SPECIAL STUDIES/ANALYSIS- BUILDING TECHNOLOGY,541330,ENGINEERING SERVICES,,,,,False,False
89503226FWA000202,CIVIL DESIGN & ENGINEERING INC,2025-12-10,48453.4,89503226FWA000202,CO,FLEMING,80728,LOGAN,R499,SUPPORT- PROFESSIONAL: OTHER,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
89303019FMA400210,"MOCA SYSTEMS, INC",2025-12-10,0.0,89303019FMA400210,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303024PMA000327,MOTION PICTURE LICENSING CORPORATION,2025-12-10,77831.34,89303024PMA000327,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,6770,"FILM, PROCESSED",512120,MOTION PICTURE AND VIDEO DISTRIBUTION,,,,,False,False
89503025FWA401072,"SERVITECH, INC.",2025-12-10,0.0,89503025FWA401072,TX,GEORGETOWN,78633,WILLIAMSON,6110,ELECTRICAL CONTROL EQUIPMENT,335313,SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,,,,,False,False
89233124PNA000192,"AMAZON WEB SERVICES, INC.",2025-12-10,500000.0,89233124PNA000192,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DG01,IT AND TELECOM - NETWORK SUPPORT SERVICES (LABOR),518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",,,,,False,False
DEAC2701RV14136,"BECHTEL NATIONAL, INC.",2025-12-10,52000000.0,DEAC2701RV14136,WA,RICHLAND,99354,BENTON,Y181,CONSTRUCT/R&D - GOCO FACILITIES,234930,INDUSTRIAL NONBUILDING STRUCTURE CONSTRUCTION,,,,,False,False
89303324FEM400431,OLD HARBOR SOLUTIONS LLC,2025-12-10,125000.0,89303324FEM400431,OH,CINCINNATI,45202,HAMILTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89303924FEM000281,INDEPENDENT STRATEGIC MANAGEMENT SOLUTIONS INC,2025-12-10,0.0,89303924FEM000281,WA,RICHLAND,99354,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
89243424FEE000405,ENERGY TECHNOLOGY ALLIANCE LLC,2025-12-10,-2097383.51,89243424FEE000405,OR,BEND,97703,DESCHUTES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89243326CFE000104,"GOLDBELT OPERATIONS SUPPORT SERVICES, LLC",2025-12-10,2224089.0,89243326CFE000104,WV,MORGANTOWN,26505,MONONGALIA,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
89303024FIM000137,ACCENTURE FEDERAL SERVICES LLC,2025-12-10,750000.0,89303024FIM000137,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303024FIM000147,ACCENTURE FEDERAL SERVICES LLC,2025-12-10,1452958.19,89303024FIM000147,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303024FIM000140,ACCENTURE FEDERAL SERVICES LLC,2025-12-10,-2186.0,89303024FIM000140,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89303323FEM400342,CELLCO PARTNERSHIP,2025-12-10,20000.0,89303323FEM400342,OH,CINCINNATI,45202,HAMILTON,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517312,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
